uniprot_acc	inferred_tier_a	inferred_tier_b	confidence_score	contradiction_flag	composite_architecture	n_sources	conflict_notes	curator_decision	curator_notes
A0A3M0LRX4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0LQ78	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0LNR0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0LFX6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0LE32	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0LC61	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0LA42	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L8N9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L8E8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L7X4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L7K5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L7H4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0KW10	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0KWR5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L290	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L2D6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L2J5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L3L3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3P9MNN7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L4D3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L5T3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L5W6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L5X8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L6C6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L6F2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L738	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0L4Q9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0K1A3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJ49	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJ94	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDE3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDD1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDD0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDC8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDB2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDA5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD94	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD81	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD76	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD57	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD45	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD44	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD41	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD28	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDF5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD27	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD19	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCY6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCX5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCX3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCX0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCV1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCU8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCT3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCS3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCI4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCH3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCG9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCE5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCD5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JD26	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDG1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDG7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDI9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE98	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE79	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE61	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE60	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE52	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE44	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE37	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE32	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE28	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE11	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JE08	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDZ7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDY9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDY6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDX0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDW2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDW0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDJ2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDJ9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDK0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDK9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDM0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDN2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCC9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDP7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDR1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDR4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDR7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDT2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDU5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDU9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JDQ1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJ84	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCC7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCB4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TF67	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TF63	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TEZ2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TEX0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TES6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TEN6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TEL8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TEK9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TEK3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TEG2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RKF6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RKF4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RKE2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RKD3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TF99	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RKA0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RK72	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RK65	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RK46	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RK35	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RK24	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJZ0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJY1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJV8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJT6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJT1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJM6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJL3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJE7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RJB0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7RK84	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7TTI6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7U9T7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7U9T8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCB1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCB0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JC92	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JC74	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JC56	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JC48	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JC47	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JC43	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JC31	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JC22	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JC20	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JC17	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBZ9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBX9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBW6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBW5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBW0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7U9T9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3S7U9U4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3T0PN43	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBJ2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBK0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBL5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JCC3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBM6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBN3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBR3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBS6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBT0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBU2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBV7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A410JBM9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0K113	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0K035	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A3M0JZS0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMN0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMM8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMM5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMM2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BML9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BML6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BML3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BML0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMK7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMK4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMK1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMJ8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMJ5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMJ2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMN3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMI9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMI3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMI0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMH7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMH4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMH1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMG8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMG5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMG2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMF9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMF6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMF3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMF0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BME7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BME4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMI6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMN6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMN9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMP2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BN00	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMZ7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMZ4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMZ1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMY8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMY5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMY2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMX9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMX6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMX3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMX0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMW7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMW1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMV8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMV5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMV2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMU9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMP5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMQ1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMQ4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMQ7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMR0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMR3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BME1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMR9	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMS5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMS8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMT1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMT4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMT7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMU0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMS2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BN09	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMD8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A346BMD2	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A343R2R4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A343R2R0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A343K3W1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A343FN85	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A343FN69	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A343FN60	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A343FN53	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z7CVT6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z7C5M8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z7B9E1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z7AWC5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z7A640	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z6PIP6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z6PCB3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A343R2R8	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z6NY36	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z6N7S3	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z6MLL7	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z6MHW1	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z5WIU4	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z5WIT6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z5WIS5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z5EP02	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z4G2Z6	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z4G2R5	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z2U286	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Z2U1D0	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
A0A2Y9L885	TRANSPOSASE	UNKNOWN	0.5455	True	False	2	contradiction (conf=0.55)		
